counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,response.rt,response.duration,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list2_trials.thisRepN,list2_trials.thisTrialN,list2_trials.thisN,list2_trials.thisIndex,list2_trials.ran,list_id,item_type,string,font,stim_file,key_resp_2.rt,key_resp_2.duration,key_resp_probe.rt,key_resp_probe.duration,break_done_touch.clicked_name,End.started,End.stopped
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,663.4037,663.6027,663.6027,664.1024,,,,,,,,,,,,1.5617,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,112,1,664.1028,665.669,m,1,[],[],[],[],[],[],[],665.6691,667.6691,667.6691,671.0362,[],[],[],[],[],[],[],m,671.0363,671.0365,0.263505385,-0.305545586,0,0,0,,0,111,111,144,1,2,word,RESIDENT,print,resident_p.png,1.5617,,3.3661,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,671.0375,671.2365,671.2365,671.7361,,,,,,,,,,,,4.7198,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,113,0,671.7367,676.4697,z,1,[],[],[],[],[],[],[],676.4698,678.4699,678.4699,678.4702,[],[],[],[],[],[],[],,678.4702,678.4706,0.263505385,-0.305545586,0,0,0,,0,112,112,40,1,2,TL,bevoled,cursive,bevoled_c.png,4.7198,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,678.4719,678.6702,678.6702,679.1697,,,,,,,,,,,,1.4132,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,114,0,679.1707,680.5856,z,0,[],[],[],[],[],[],[],680.5856,682.5866,682.5866,682.5868,[],[],[],[],[],[],[],,682.5868,682.5869,0.263505385,-0.305545586,0,0,0,,0,113,113,126,1,2,word,OPTIMAL,cursive,optimal_c.png,1.4132,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,682.5882,682.7869,682.7871,683.287,,,,,,,,,,,,1.3307,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,115,1,683.2879,684.62,m,1,[],[],[],[],[],[],[],684.6201,686.6206,686.6207,689.5041,[],[],[],[],[],[],[],z,689.5042,689.5042,0.263505385,-0.305545586,0,0,0,,0,114,114,136,1,2,word,RADICAL,cursive,radical_c.png,1.3307,,2.8786,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,689.5051,689.7034,689.7035,690.2043,,,,,,,,,,,,1.0292,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,116,0,690.2049,691.2373,z,1,[],[],[],[],[],[],[],691.2373,693.2377,693.2378,693.238,[],[],[],[],[],[],[],,693.2383,693.2385,0.263505385,-0.305545586,0,0,0,,0,115,115,7,1,2,RL,cocewage,cursive,cocewage_c.png,1.0292,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,693.2403,693.4379,693.438,693.9378,,,,,,,,,,,,0.9315,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,117,1,693.9382,694.8704,z,1,[],[],[],[],[],[],[],694.8707,696.8714,696.8714,697.7539,[],[],[],[],[],[],[],z,697.7542,697.7547,0.263505385,-0.305545586,0,0,0,,0,116,116,49,1,2,TL,dedace,print,dedace_p.png,0.9315,,0.8815,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,697.7554,697.9547,697.9548,698.455,,,,,,,,,,,,0.8773,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,118,0,698.4557,699.3382,m,1,[],[],[],[],[],[],[],699.3382,701.3376,701.3377,701.3379,[],[],[],[],[],[],[],,701.3379,701.3383,0.263505385,-0.305545586,0,0,0,,0,117,117,129,1,2,word,PARENT,print,parent_p.png,0.8773,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,701.3395,701.5381,701.5381,702.0382,,,,,,,,,,,,1.9551,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,119,0,702.0389,704.0051,m,1,[],[],[],[],[],[],[],704.0052,706.0053,706.0053,706.0057,[],[],[],[],[],[],[],,706.0058,706.0059,0.263505385,-0.305545586,0,0,0,,0,118,118,124,1,2,word,NUMERICAL,cursive,numerical_c.png,1.9551,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,706.0066,706.2054,706.2054,706.7045,,,,,,,,,,,,1.7721,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,120,0,706.7052,708.4878,m,1,[],[],[],[],[],[],[],708.488,710.4885,710.4886,710.4886,[],[],[],[],[],[],[],,710.4887,710.4887,0.263505385,-0.305545586,0,0,0,,0,119,119,133,1,2,word,PROVIDE,cursive,provide_c.png,1.7721,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,710.4894,710.6886,710.6886,711.1879,,,,,,,,,,,,0.9958,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,121,1,711.1883,712.1877,m,1,[],[],[],[],[],[],[],712.1878,714.1889,714.1889,715.8558,[],[],[],[],[],[],[],m,715.8559,715.856,0.263505385,-0.305545586,0,0,0,,0,120,120,158,1,2,word,VELOCITY,print,velocity_p.png,0.9958,,1.6629,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,715.8567,716.056,716.0561,716.5549,,,,,,,,,,,,0.7893,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,122,0,716.5553,717.3551,m,0,[],[],[],[],[],[],[],717.3551,719.3555,719.3555,719.3558,[],[],[],[],[],[],[],,719.3558,719.3559,0.263505385,-0.305545586,0,0,0,,0,121,121,50,1,2,TL,donimant,print,donimant_p.png,0.7893,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,719.3572,719.5562,719.5562,720.0563,,,,,,,,,,,,0.6971,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,123,0,720.057,720.7555,z,1,[],[],[],[],[],[],[],720.7557,722.7556,722.7557,722.7558,[],[],[],[],[],[],[],,722.7559,722.7559,0.263505385,-0.305545586,0,0,0,,0,122,122,27,1,2,RL,repifion,cursive,repifion_c.png,0.6971,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,722.7575,722.956,722.9561,723.4565,,,,,,,,,,,,0.8373,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,124,0,723.4572,724.3065,z,1,[],[],[],[],[],[],[],724.3066,726.3066,726.3066,726.3068,[],[],[],[],[],[],[],,726.3069,726.307,0.263505385,-0.305545586,0,0,0,,0,123,123,21,1,2,RL,pamest,print,pamest_p.png,0.8373,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,726.3084,726.5058,726.5059,727.0067,,,,,,,,,,,,0.5805,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,125,0,727.0071,727.5896,z,1,[],[],[],[],[],[],[],727.5897,729.5896,729.5896,729.5898,[],[],[],[],[],[],[],,729.5899,729.59,0.263505385,-0.305545586,0,0,0,,0,124,124,55,1,2,TL,lotace,print,lotace_p.png,0.5805,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,729.5914,729.7892,729.7892,730.2904,,,,,,,,,,,,1.1793,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,126,0,730.2911,731.4725,z,1,[],[],[],[],[],[],[],731.4726,733.4731,733.4731,733.4733,[],[],[],[],[],[],[],,733.4734,733.4734,0.263505385,-0.305545586,0,0,0,,0,125,125,62,1,2,TL,opmital,cursive,opmital_c.png,1.1793,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,733.4748,733.6741,733.6741,734.1741,,,,,,,,,,,,0.7283,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,127,0,734.1748,734.9061,m,1,[],[],[],[],[],[],[],734.9062,736.9074,736.9074,736.9076,[],[],[],[],[],[],[],,736.9076,736.9078,0.263505385,-0.305545586,0,0,0,,0,126,126,118,1,2,word,MEDICINE,print,medicine_p.png,0.7283,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,736.9091,737.1072,737.1073,737.6063,,,,,,,,,,,,0.9617,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,128,0,737.6067,738.5739,m,1,[],[],[],[],[],[],[],738.574,740.5744,740.5744,740.5747,[],[],[],[],[],[],[],,740.5749,740.575,0.263505385,-0.305545586,0,0,0,,0,127,127,119,1,2,word,MEMORY,cursive,memory_c.png,0.9617,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,740.576,740.7743,740.7743,741.2743,,,,,,,,,,,,4.2119,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,129,0,741.2748,745.491,m,0,[],[],[],[],[],[],[],745.4911,747.4915,747.4915,747.4916,[],[],[],[],[],[],[],,747.4916,747.4918,0.263505385,-0.305545586,0,0,0,,0,128,128,52,1,2,TL,elarobate,cursive,elarobate_c.png,4.2119,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,747.4932,747.6914,747.6914,748.1915,,,,,,,,,,,,1.097,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,130,0,748.1919,749.2909,m,1,[],[],[],[],[],[],[],749.291,751.2917,751.2917,751.2918,[],[],[],[],[],[],[],,751.2919,751.292,0.263505385,-0.305545586,0,0,0,,0,129,129,139,1,2,word,REGULAR,cursive,regular_c.png,1.097,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,751.2933,751.4909,751.491,751.9911,,,,,,,,,,,,1.7153,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,131,0,751.9915,753.7086,z,1,[],[],[],[],[],[],[],753.7086,755.7086,755.7087,755.7089,[],[],[],[],[],[],[],,755.7089,755.709,0.263505385,-0.305545586,0,0,0,,0,130,130,19,1,2,RL,monebate,cursive,monebate_c.png,1.7153,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,755.7106,755.9084,755.9084,756.4084,,,,,,,,,,,,1.2432,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,132,0,756.4092,757.6586,m,1,[],[],[],[],[],[],[],757.6587,759.6589,759.6589,759.6592,[],[],[],[],[],[],[],,759.6592,759.6596,0.263505385,-0.305545586,0,0,0,,0,131,131,83,1,2,word,ANIMAL,print,animal_p.png,1.2432,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,759.6607,759.8579,759.858,760.359,,,,,,,,,,,,1.519,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,133,0,760.3596,761.8911,m,1,[],[],[],[],[],[],[],761.8911,763.8912,763.8912,763.8913,[],[],[],[],[],[],[],,763.8913,763.8915,0.263505385,-0.305545586,0,0,0,,0,132,132,148,1,2,word,SALINE,cursive,saline_c.png,1.519,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,763.8922,764.0925,764.0925,764.5925,,,,,,,,,,,,1.0301,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,134,0,764.5933,765.6253,m,1,[],[],[],[],[],[],[],765.6254,767.626,767.6261,767.6262,[],[],[],[],[],[],[],,767.6263,767.6264,0.263505385,-0.305545586,0,0,0,,0,133,133,107,1,2,word,EVIDENT,cursive,evident_c.png,1.0301,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,767.6277,767.8261,767.8262,768.3262,,,,,,,,,,,,2.0128,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,135,0,768.3269,770.3426,z,1,[],[],[],[],[],[],[],770.3426,772.3429,772.3429,772.343,[],[],[],[],[],[],[],,772.343,772.3431,0.263505385,-0.305545586,0,0,0,,0,134,134,59,1,2,TL,miskate,cursive,miskate_c.png,2.0128,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,772.3438,772.5428,772.5429,773.0433,,,,,,,,,,,,1.4107,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,136,0,773.044,774.4598,z,1,[],[],[],[],[],[],[],774.4598,776.4588,776.4588,776.4592,[],[],[],[],[],[],[],,776.4592,776.4592,0.263505385,-0.305545586,0,0,0,,0,135,135,41,1,2,TL,befenit,cursive,befenit_c.png,1.4107,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,776.4606,776.66,776.6601,777.159,,,,,,,,,,,,1.6558,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,137,0,777.1596,778.8269,m,1,[],[],[],[],[],[],[],778.8271,780.827,780.827,780.8272,[],[],[],[],[],[],[],,780.8273,780.8274,0.263505385,-0.305545586,0,0,0,,0,136,136,131,1,2,word,POPULAR,cursive,popular_c.png,1.6558,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,780.8287,781.027,781.027,781.5259,,,,,,,,,,,,1.3457,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,138,0,781.5263,782.8771,z,0,[],[],[],[],[],[],[],782.8772,784.8762,784.8763,784.8764,[],[],[],[],[],[],[],,784.8764,784.8765,0.263505385,-0.305545586,0,0,0,,0,137,137,125,1,2,word,OPERATOR,cursive,operator_c.png,1.3457,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,784.8779,785.0772,785.0773,785.5773,,,,,,,,,,,,1.3279,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,139,0,785.5778,786.9093,z,1,[],[],[],[],[],[],[],786.9094,788.9106,788.9106,788.9108,[],[],[],[],[],[],[],,788.9109,788.911,0.263505385,-0.305545586,0,0,0,,0,138,138,56,1,2,TL,marnigal,cursive,marnigal_c.png,1.3279,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,788.9122,789.1106,789.1106,789.6105,,,,,,,,,,,,1.4713,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,140,0,789.6111,791.0935,z,0,[],[],[],[],[],[],[],791.0935,793.0944,793.0944,793.0946,[],[],[],[],[],[],[],,793.0948,793.0948,0.263505385,-0.305545586,0,0,0,,0,139,139,105,1,2,word,EDITOR,cursive,editor_c.png,1.4713,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,793.0961,793.2935,793.2935,793.7945,,,,,,,,,,,,1.9445,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,141,1,793.795,795.7447,z,0,[],[],[],[],[],[],[],795.7448,797.7445,797.7446,799.1442,[],[],[],[],[],[],[],z,799.1443,799.1444,0.263505385,-0.305545586,0,0,0,,0,140,140,116,1,2,word,MARGINAL,cursive,marginal_c.png,1.9445,,1.3979,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,799.1449,799.3443,799.3444,799.8446,,,,,,,,,,,,1.1112,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,142,0,799.845,800.9613,m,1,[],[],[],[],[],[],[],800.9613,802.9606,802.9607,802.9609,[],[],[],[],[],[],[],,802.9609,802.961,0.263505385,-0.305545586,0,0,0,,0,141,141,130,1,2,word,POLICY,print,policy_p.png,1.1112,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,802.9624,803.1606,803.1607,803.6614,,,,,,,,,,,,1.4316,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,143,0,803.662,805.0947,m,1,[],[],[],[],[],[],[],805.0947,807.0954,807.0955,807.0957,[],[],[],[],[],[],[],,807.0958,807.0958,0.263505385,-0.305545586,0,0,0,,0,142,142,98,1,2,word,CRIMINAL,cursive,criminal_c.png,1.4316,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,807.0971,807.2953,807.2954,807.7956,,,,,,,,,,,,1.8391,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,144,0,807.7964,809.6456,m,0,[],[],[],[],[],[],[],809.6457,811.6458,811.6459,811.646,[],[],[],[],[],[],[],,811.6461,811.6462,0.263505385,-0.305545586,0,0,0,,0,143,143,66,1,2,TL,prodive,cursive,prodive_c.png,1.8391,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,811.6472,811.8458,811.8458,812.3454,,,,,,,,,,,,1.5658,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,145,0,812.3457,813.9123,z,1,[],[],[],[],[],[],[],813.9123,815.9125,815.9126,815.9128,[],[],[],[],[],[],[],,815.9128,815.913,0.263505385,-0.305545586,0,0,0,,0,144,144,75,1,2,TL,ronamtic,print,ronamtic_p.png,1.5658,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,815.9142,816.1127,816.1127,816.6121,,,,,,,,,,,,1.996,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,146,0,816.6126,818.6127,m,1,[],[],[],[],[],[],[],818.6127,820.6119,820.612,820.6122,[],[],[],[],[],[],[],,820.6122,820.6123,0.263505385,-0.305545586,0,0,0,,0,145,145,135,1,2,word,QUALITY,cursive,quality_c.png,1.996,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,820.6134,820.813,820.813,821.313,,,,,,,,,,,,1.8626,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,147,0,821.3137,823.1785,z,1,[],[],[],[],[],[],[],823.1785,825.1789,825.179,825.1792,[],[],[],[],[],[],[],,825.1793,825.1793,0.263505385,-0.305545586,0,0,0,,0,146,146,72,1,2,TL,revomal,print,revomal_p.png,1.8626,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,825.1808,825.3789,825.3789,825.8795,,,,,,,,,,,,3.9959,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,148,0,825.8801,829.879,z,1,[],[],[],[],[],[],[],829.8791,831.8793,831.8794,831.8795,[],[],[],[],[],[],[],,831.8796,831.8797,0.263505385,-0.305545586,0,0,0,,0,147,147,53,1,2,TL,edivent,cursive,edivent_c.png,3.9959,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,831.881,832.0805,832.0805,832.5805,,,,,,,,,,,,1.8607,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,149,1,832.5814,834.4458,z,0,[],[],[],[],[],[],[],834.4459,836.4469,836.447,837.4975,[],[],[],[],[],[],[],z,837.4976,837.498,0.263505385,-0.305545586,0,0,0,,0,148,148,111,1,2,word,INDICATE,cursive,indicate_c.png,1.8607,,1.0492,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,837.4986,837.6976,837.6976,838.1975,,,,,,,,,,,,1.4793,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,150,0,838.198,839.6796,m,1,[],[],[],[],[],[],[],839.6797,841.6808,841.6808,841.681,[],[],[],[],[],[],[],,841.681,841.681,0.263505385,-0.305545586,0,0,0,,0,149,149,86,1,2,word,BESIDE,cursive,beside_c.png,1.4793,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,841.6825,841.8812,841.8812,842.3805,,,,,,,,,,,,1.505,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,151,0,842.3813,843.899,z,1,[],[],[],[],[],[],[],843.8991,845.8972,845.8973,845.8974,[],[],[],[],[],[],[],,845.8974,845.8976,0.263505385,-0.305545586,0,0,0,,0,150,150,69,1,2,TL,resufal,cursive,resufal_c.png,1.505,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,845.8989,846.098,846.098,846.5981,,,,,,,,,,,,1.3435,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,152,0,846.5988,847.9468,z,1,[],[],[],[],[],[],[],847.9469,849.9485,849.9486,849.949,[],[],[],[],[],[],[],,849.9492,849.9493,0.263505385,-0.305545586,0,0,0,,0,151,151,23,1,2,RL,procogal,cursive,procogal_c.png,1.3435,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,849.9502,850.1476,850.1476,850.6486,,,,,,,,,,,,1.4379,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,153,1,850.6492,852.0981,m,1,[],[],[],[],[],[],[],852.0982,854.0986,854.0987,856.0977,[],[],[],[],[],[],[],m,856.0977,856.0977,0.263505385,-0.305545586,0,0,0,,0,152,152,87,1,2,word,CAFETERIA,print,cafeteria_p.png,1.4379,,1.9972,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,856.0986,856.2989,856.2989,856.7981,,,,,,,,,,,,1.3448,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,154,0,856.7985,858.1487,m,1,[],[],[],[],[],[],[],858.1488,860.1486,860.1486,860.1488,[],[],[],[],[],[],[],,860.1488,860.1491,0.263505385,-0.305545586,0,0,0,,0,153,153,141,1,2,word,RELIGION,cursive,religion_c.png,1.3448,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,860.1497,860.3487,860.3487,860.8483,,,,,,,,,,,,2.7763,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,155,0,860.8485,863.6325,z,1,[],[],[],[],[],[],[],863.6326,865.6319,865.632,865.6321,[],[],[],[],[],[],[],,865.6323,865.6324,0.263505385,-0.305545586,0,0,0,,0,154,154,29,1,2,RL,samite,cursive,samite_c.png,2.7763,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,865.6336,865.8327,865.833,866.3319,,,,,,,,,,,,1.7888,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,156,0,866.3323,868.1325,z,1,[],[],[],[],[],[],[],868.1326,870.133,870.133,870.1333,[],[],[],[],[],[],[],,870.1334,870.1336,0.263505385,-0.305545586,0,0,0,,0,155,155,45,1,2,TL,carnidal,cursive,carnidal_c.png,1.7888,,,,,,
,,,,31622,001,2025-11-05_10h50.25.488,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,870.1348,870.3331,870.3332,870.833,,,,,,,,,,,,1.6104,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,157,0,870.8334,872.4497,m,1,[],[],[],[],[],[],[],872.4498,874.4499,874.45,874.45,[],[],[],[],[],[],[],,874.4501,874.4502,0.263505385,-0.305545586,0,0,0,,0,156,156,157,1,2,word,VALIDITY,print,validity_p.png,1.6104,,,,,,
