counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,key_resp_probe.rt,key_resp_probe.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list1_trials.thisRepN,list1_trials.thisTrialN,list1_trials.thisN,list1_trials.thisIndex,list1_trials.ran,list_id,item_type,string,font,stim_file,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,575.2208,575.4187,575.4187,575.9144,,,,,,,,,,,,,,0.8869,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,110,0,575.915,576.8056,m,1,0.8869,,[],[],[],[],[],[],[],576.8057,578.8062,578.8063,578.8066,[],[],[],[],[],[],[],,,,578.8067,578.8067,0.081054688,-0.42421875,0,0,0,,0,109,109,158,1,1,word,VELOCITY,print,velocity_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,578.8081,579.0087,579.0087,579.5088,,,,,,,,,,,,,,0.6723,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,111,0,579.5093,580.1848,z,1,0.6723,,[],[],[],[],[],[],[],580.185,582.1812,582.1813,582.1814,[],[],[],[],[],[],[],,,,582.1815,582.1815,0.081054688,-0.42421875,0,0,0,,0,110,110,8,1,1,RL,debave,print,debave_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,582.1825,582.3815,582.3816,582.8806,,,,,,,,,,,,,,0.6898,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,112,0,582.8811,583.5748,m,1,0.6898,,[],[],[],[],[],[],[],583.575,585.5753,585.5753,585.5755,[],[],[],[],[],[],[],,,,585.5755,585.5755,0.081054688,-0.42421875,0,0,0,,0,111,111,133,1,1,word,PROVIDE,print,provide_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,585.5765,585.7746,585.7746,586.2761,,,,,,,,,,,,,,0.7614,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,113,0,586.2766,587.0435,z,1,0.7614,,[],[],[],[],[],[],[],587.0437,589.0425,589.0425,589.0427,[],[],[],[],[],[],[],,,,589.0428,589.0429,0.081054688,-0.42421875,0,0,0,,0,112,112,50,1,1,TL,condiser,cursive,condiser_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,589.0439,589.2389,589.2389,589.7445,,,,,,,,,,,,,,0.7263,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,114,0,589.7448,590.4743,m,1,0.7263,,[],[],[],[],[],[],[],590.4744,592.4739,592.4739,592.4742,[],[],[],[],[],[],[],,,,592.4743,592.4744,0.081054688,-0.42421875,0,0,0,,0,113,113,98,1,1,word,CRIMINAL,print,criminal_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,592.4756,592.6713,592.6714,593.1735,,,,,,,,,,,,,,0.7373,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,115,0,593.1739,593.9121,m,1,0.7373,,[],[],[],[],[],[],[],593.9121,595.9065,595.9066,595.9068,[],[],[],[],[],[],[],,,,595.9069,595.907,0.081054688,-0.42421875,0,0,0,,0,114,114,154,1,1,word,STORAGE,cursive,storage_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,595.9083,596.1057,596.1057,596.6057,,,,,,,,,,,,,,0.5614,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,116,0,596.6063,597.1728,m,1,0.5614,,[],[],[],[],[],[],[],597.1728,599.1672,599.1672,599.1673,[],[],[],[],[],[],[],,,,599.1674,599.1674,0.081054688,-0.42421875,0,0,0,,0,115,115,124,1,1,word,NUMERICAL,print,numerical_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,599.1688,599.3677,599.3677,599.8685,,,,,,,,,,,,,,0.8102,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,117,0,599.869,600.6826,z,1,0.8102,,[],[],[],[],[],[],[],600.6827,602.677,602.677,602.6772,[],[],[],[],[],[],[],,,,602.6773,602.6775,0.081054688,-0.42421875,0,0,0,,0,116,116,68,1,1,TL,prosopal,cursive,prosopal_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,602.6789,602.8782,602.8782,603.3756,,,,,,,,,,,,,,0.7878,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,118,0,603.3762,604.168,m,1,0.7878,,[],[],[],[],[],[],[],604.168,606.1669,606.1669,606.1671,[],[],[],[],[],[],[],,,,606.1671,606.1671,0.081054688,-0.42421875,0,0,0,,0,117,117,156,1,1,word,TRIBUTE,cursive,tribute_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,606.1681,606.3642,606.3642,606.8644,,,,,,,,,,,,,,1.6572,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,119,0,606.865,608.5232,m,1,1.6572,,[],[],[],[],[],[],[],608.5232,610.5179,610.518,610.5182,[],[],[],[],[],[],[],,,,610.5182,610.5183,0.081054688,-0.42421875,0,0,0,,0,118,118,152,1,1,word,SPECIMEN,cursive,specimen_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,610.5194,610.7179,610.7179,611.2184,,,,,,,,,,,,,,3.7533,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,120,0,611.219,614.9728,m,1,3.7533,,[],[],[],[],[],[],[],614.9729,616.9703,616.9704,616.9706,[],[],[],[],[],[],[],,,,616.9707,616.9708,0.081054688,-0.42421875,0,0,0,,0,119,119,119,1,1,word,MEMORY,cursive,memory_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,616.9724,617.1685,617.1685,617.6685,,,,,,,,,,,,,,1.0337,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,121,1,617.669,618.7062,z,1,1.0337,,[],[],[],[],[],[],[],618.7063,620.7063,620.7064,622.0521,[],[],[],[],[],[],[],z,1.3419,,622.0521,622.0521,0.081054688,-0.42421875,0,0,0,,0,120,120,10,1,1,RL,efibor,cursive,efibor_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,622.0528,622.2484,622.2485,622.7479,,,,,,,,,,,,,,1.3666,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,122,0,622.7486,624.1173,z,1,1.3666,,[],[],[],[],[],[],[],624.1173,626.1148,626.1148,626.1149,[],[],[],[],[],[],[],,,,626.115,626.1152,0.081054688,-0.42421875,0,0,0,,0,121,121,74,1,1,TL,setanor,cursive,setanor_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,626.1163,626.3172,626.3172,626.8092,,,,,,,,,,,,,,0.6006,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,123,0,626.8098,627.4131,m,1,0.6006,,[],[],[],[],[],[],[],627.4132,629.4129,629.413,629.4131,[],[],[],[],[],[],[],,,,629.4132,629.4133,0.081054688,-0.42421875,0,0,0,,0,122,122,120,1,1,word,MILITARY,print,military_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,629.4143,629.6137,629.6137,630.114,,,,,,,,,,,,,,0.6546,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,124,0,630.1143,630.7728,z,1,0.6546,,[],[],[],[],[],[],[],630.7729,632.7683,632.7683,632.7686,[],[],[],[],[],[],[],,,,632.7687,632.7688,0.081054688,-0.42421875,0,0,0,,0,123,123,70,1,1,TL,relugar,print,relugar_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,632.7699,632.9641,632.9641,633.4643,,,,,,,,,,,,,,0.8897,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,125,0,633.4649,634.3592,z,1,0.8897,,[],[],[],[],[],[],[],634.3594,636.3572,636.3572,636.3573,[],[],[],[],[],[],[],,,,636.3574,636.3575,0.081054688,-0.42421875,0,0,0,,0,124,124,41,1,1,TL,bevoled,print,bevoled_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,636.3586,636.5568,636.5568,637.0519,,,,,,,,,,,,,,0.6325,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,126,0,637.0524,637.6895,z,0,0.6325,,[],[],[],[],[],[],[],637.6895,639.6865,639.6866,639.6869,[],[],[],[],[],[],[],,,,639.6869,639.6871,0.081054688,-0.42421875,0,0,0,,0,125,125,101,1,1,word,DELICATE,cursive,delicate_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,639.6881,639.8863,639.8863,640.3822,,,,,,,,,,,,,,0.5863,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,127,0,640.3829,640.9736,m,1,0.5863,,[],[],[],[],[],[],[],640.9737,642.973,642.9731,642.9733,[],[],[],[],[],[],[],,,,642.9734,642.9734,0.081054688,-0.42421875,0,0,0,,0,126,126,99,1,1,word,DEBATE,print,debate_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,642.9746,643.1738,643.1739,643.6734,,,,,,,,,,,,,,0.5591,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,128,0,643.6738,644.2334,m,1,0.5591,,[],[],[],[],[],[],[],644.2335,646.2329,646.233,646.2331,[],[],[],[],[],[],[],,,,646.2332,646.2332,0.081054688,-0.42421875,0,0,0,,0,127,127,123,1,1,word,MODERATE,print,moderate_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,646.2341,646.4309,646.4309,646.9355,,,,,,,,,,,,,,0.8179,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,129,0,646.9361,647.7556,m,1,0.8179,,[],[],[],[],[],[],[],647.7556,649.7546,649.7546,649.7548,[],[],[],[],[],[],[],,,,649.7548,649.7549,0.081054688,-0.42421875,0,0,0,,0,128,128,90,1,1,word,CAPITAL,print,capital_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,649.7559,649.9552,649.9552,650.4552,,,,,,,,,,,,,,0.5968,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,130,0,650.4556,651.0552,z,1,0.5968,,[],[],[],[],[],[],[],651.0553,653.0506,653.0507,653.0509,[],[],[],[],[],[],[],,,,653.0509,653.0512,0.081054688,-0.42421875,0,0,0,,0,129,129,7,1,1,RL,delahe,print,delahe_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,653.0525,653.2516,653.2516,653.7508,,,,,,,,,,,,,,0.8132,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,131,0,653.7514,654.5685,z,1,0.8132,,[],[],[],[],[],[],[],654.5685,656.5645,656.5646,656.5648,[],[],[],[],[],[],[],,,,656.5649,656.5649,0.081054688,-0.42421875,0,0,0,,0,130,130,45,1,1,TL,cacapity,print,cacapity_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,656.5661,656.7644,656.7644,657.2644,,,,,,,,,,,,,,1.2223,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,132,0,657.2648,658.4901,z,1,1.2223,,[],[],[],[],[],[],[],658.4902,660.4888,660.4888,660.4891,[],[],[],[],[],[],[],,,,660.4891,660.4892,0.081054688,-0.42421875,0,0,0,,0,131,131,46,1,1,TL,catipal,print,catipal_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,660.4906,660.689,660.689,661.1891,,,,,,,,,,,,,,0.7932,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,133,1,661.1896,661.9897,z,1,0.7932,,[],[],[],[],[],[],[],661.9897,663.985,663.9851,664.8407,[],[],[],[],[],[],[],m,0.853,,664.8408,664.8409,0.081054688,-0.42421875,0,0,0,,0,132,132,56,1,1,TL,grafetul,print,grafetul_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,664.8414,665.0389,665.0389,665.5363,,,,,,,,,,,,,,0.6308,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,134,0,665.5368,666.1681,z,0,0.6308,,[],[],[],[],[],[],[],666.1682,668.164,668.1641,668.1644,[],[],[],[],[],[],[],,,,668.1644,668.1645,0.081054688,-0.42421875,0,0,0,,0,133,133,87,1,1,word,CAFETERIA,cursive,cafeteria_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,668.1657,668.3643,668.3643,668.8646,,,,,,,,,,,,,,0.6211,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,135,1,668.8652,669.4907,z,1,0.6211,,[],[],[],[],[],[],[],669.4907,671.4851,671.4851,673.4857,[],[],[],[],[],[],[],m,1.9955,,673.4858,673.486,0.081054688,-0.42421875,0,0,0,,0,134,134,79,1,1,TL,veretan,print,veretan_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,673.4868,673.6857,673.6858,674.1842,,,,,,,,,,,,,,0.8649,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,136,0,674.1849,675.0523,m,1,0.8649,,[],[],[],[],[],[],[],675.0523,677.048,677.048,677.0483,[],[],[],[],[],[],[],,,,677.0483,677.0485,0.081054688,-0.42421875,0,0,0,,0,135,135,128,1,1,word,PACIFIC,print,pacific_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,677.0498,677.2481,677.2481,677.7482,,,,,,,,,,,,,,0.7236,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,137,1,677.7487,678.4729,m,1,0.7236,,[],[],[],[],[],[],[],678.4729,680.4741,680.4741,681.2305,[],[],[],[],[],[],[],m,0.7539,,681.2306,681.2307,0.081054688,-0.42421875,0,0,0,,0,136,136,153,1,1,word,STOLEN,print,stolen_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,681.2318,681.4316,681.4316,681.9315,,,,,,,,,,,,,,0.6284,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,138,0,681.932,682.5648,z,1,0.6284,,[],[],[],[],[],[],[],682.5648,684.5629,684.5629,684.5631,[],[],[],[],[],[],[],,,,684.5632,684.5634,0.081054688,-0.42421875,0,0,0,,0,137,137,69,1,1,TL,radiply,cursive,radiply_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,684.5646,684.7594,684.7595,685.2592,,,,,,,,,,,,,,0.5785,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,139,0,685.2597,685.8438,z,1,0.5785,,[],[],[],[],[],[],[],685.8438,687.8396,687.8396,687.8399,[],[],[],[],[],[],[],,,,687.8399,687.8401,0.081054688,-0.42421875,0,0,0,,0,138,138,20,1,1,RL,nunewical,print,nunewical_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,687.8412,688.0408,688.0408,688.5361,,,,,,,,,,,,,,0.5496,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,140,0,688.5368,689.0906,m,1,0.5496,,[],[],[],[],[],[],[],689.0908,691.0899,691.09,691.0901,[],[],[],[],[],[],[],,,,691.0901,691.0902,0.081054688,-0.42421875,0,0,0,,0,139,139,121,1,1,word,MISTAKE,print,mistake_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,691.0911,691.289,691.2891,691.7857,,,,,,,,,,,,,,0.5877,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,141,0,691.786,692.3773,z,1,0.5877,,[],[],[],[],[],[],[],692.3773,694.3768,694.3768,694.377,[],[],[],[],[],[],[],,,,694.377,694.377,0.081054688,-0.42421875,0,0,0,,0,140,140,64,1,1,TL,orepator,cursive,orepator_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,694.378,694.577,694.577,695.0773,,,,,,,,,,,,,,0.6724,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,142,0,695.0778,695.7562,m,1,0.6724,,[],[],[],[],[],[],[],695.7563,697.7565,697.7565,697.7567,[],[],[],[],[],[],[],,,,697.7568,697.7569,0.081054688,-0.42421875,0,0,0,,0,141,141,127,1,1,word,ORIGINAL,cursive,original_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,697.7581,697.9574,697.9575,698.4534,,,,,,,,,,,,,,0.5238,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,143,0,698.454,698.9818,m,1,0.5238,,[],[],[],[],[],[],[],698.9818,700.976,700.9761,700.9762,[],[],[],[],[],[],[],,,,700.9763,700.9764,0.081054688,-0.42421875,0,0,0,,0,142,142,109,1,1,word,GRATEFUL,print,grateful_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,700.9776,701.1762,701.1763,701.6762,,,,,,,,,,,,,,0.8554,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,144,0,701.6767,702.5356,z,1,0.8554,,[],[],[],[],[],[],[],702.5356,704.5316,704.5318,704.5321,[],[],[],[],[],[],[],,,,704.5321,704.5322,0.081054688,-0.42421875,0,0,0,,0,143,143,38,1,1,RL,stopave,cursive,stopave_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,704.5334,704.7273,704.7274,705.2269,,,,,,,,,,,,,,0.5787,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,145,0,705.2274,705.8106,m,1,0.5787,,[],[],[],[],[],[],[],705.8106,707.8106,707.8107,707.8109,[],[],[],[],[],[],[],,,,707.8109,707.8111,0.081054688,-0.42421875,0,0,0,,0,144,144,100,1,1,word,DECADE,print,decade_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,707.8122,708.0136,708.0136,708.5137,,,,,,,,,,,,,,0.68,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,146,0,708.5143,709.1979,z,0,0.68,,[],[],[],[],[],[],[],709.198,711.1982,711.1982,711.1984,[],[],[],[],[],[],[],,,,711.1985,711.1987,0.081054688,-0.42421875,0,0,0,,0,145,145,111,1,1,word,INDICATE,cursive,indicate_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,711.1995,711.3983,711.3984,711.8984,,,,,,,,,,,,,,0.6517,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,147,0,711.8989,712.556,z,1,0.6517,,[],[],[],[],[],[],[],712.5562,714.5552,714.5553,714.5555,[],[],[],[],[],[],[],,,,714.5555,714.5556,0.081054688,-0.42421875,0,0,0,,0,146,146,57,1,1,TL,hetirage,cursive,hetirage_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,714.5569,714.756,714.7561,715.2561,,,,,,,,,,,,,,0.5908,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,148,0,715.2566,715.8499,z,1,0.5908,,[],[],[],[],[],[],[],715.8499,717.844,717.8441,717.8442,[],[],[],[],[],[],[],,,,717.8442,717.8442,0.081054688,-0.42421875,0,0,0,,0,147,147,25,1,1,RL,quakity,cursive,quakity_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,717.8451,718.0417,718.0418,718.5398,,,,,,,,,,,,,,1.3385,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,149,0,718.5404,719.8809,z,1,1.3385,,[],[],[],[],[],[],[],719.8809,721.8809,721.8809,721.8812,[],[],[],[],[],[],[],,,,721.8812,721.8814,0.081054688,-0.42421875,0,0,0,,0,148,148,11,1,1,RL,elacodate,print,elacodate_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,721.8825,722.0817,722.0818,722.5784,,,,,,,,,,,,,,0.5986,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,150,0,722.579,723.1821,z,1,0.5986,,[],[],[],[],[],[],[],723.1822,725.1815,725.1815,725.1817,[],[],[],[],[],[],[],,,,725.1817,725.1818,0.081054688,-0.42421875,0,0,0,,0,149,149,51,1,1,TL,corevage,print,corevage_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,725.183,725.3768,725.3768,725.8775,,,,,,,,,,,,,,0.7637,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,151,0,725.8781,726.645,m,1,0.7637,,[],[],[],[],[],[],[],726.645,728.6439,728.6439,728.6439,[],[],[],[],[],[],[],,,,728.6439,728.644,0.081054688,-0.42421875,0,0,0,,0,150,150,118,1,1,word,MEDICINE,cursive,medicine_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,728.6445,728.8442,728.8442,729.3398,,,,,,,,,,,,,,0.5999,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,152,0,729.3403,729.9446,z,1,0.5999,,[],[],[],[],[],[],[],729.9446,731.9437,731.9437,731.944,[],[],[],[],[],[],[],,,,731.9441,731.9443,0.081054688,-0.42421875,0,0,0,,0,151,151,32,1,1,RL,rebicent,print,rebicent_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,731.9455,732.1436,732.1436,732.6441,,,,,,,,,,,,,,0.6599,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,153,0,732.6445,733.3061,m,1,0.6599,,[],[],[],[],[],[],[],733.3063,735.3074,735.3075,735.3077,[],[],[],[],[],[],[],,,,735.3077,735.3079,0.081054688,-0.42421875,0,0,0,,0,152,152,95,1,1,word,COMEDY,cursive,comedy_c.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,735.3092,735.5032,735.5033,736.003,,,,,,,,,,,,,,0.9487,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,154,0,736.0036,736.9529,z,1,0.9487,,[],[],[],[],[],[],[],736.9529,738.9486,738.9486,738.9488,[],[],[],[],[],[],[],,,,738.9488,738.9489,0.081054688,-0.42421875,0,0,0,,0,153,153,47,1,1,TL,cagetory,print,cagetory_p.png,,,,
,,,,31851,001,2025-10-16_16h59.14.122,HW_LDT_1,2024.2.4,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,738.9496,739.1483,739.1483,739.6487,,,,,,,,,,,,,,0.9063,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,155,0,739.6491,740.5608,z,1,0.9063,,[],[],[],[],[],[],[],740.5609,742.5606,742.5606,742.5608,[],[],[],[],[],[],[],,,,742.5608,742.5609,0.081054688,-0.42421875,0,0,0,,0,154,154,58,1,1,TL,incidate,cursive,incidate_c.png,,,,
