counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list4_trials.thisRepN,list4_trials.thisTrialN,list4_trials.thisN,list4_trials.thisIndex,list4_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_touch.clicked_name,End.started,End.stopped
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,169.3898,169.5875,169.5876,170.0877,,,,,,,,,,,,,,0.9858,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,23,0,170.0884,171.0877,m,1,0.9858,,[],[],[],[],[],[],[],171.0878,173.0876,173.0876,173.0878,[],[],[],[],[],[],[],,173.0878,173.088,-0.087382813,-0.36499566,0,0,0,,0,22,22,137,1,4,word,RAPIDLY,cursive,rapidly_c.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,173.0893,173.2877,173.2878,173.7878,,,,,,,,,,,,,,1.3867,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,24,0,173.7882,175.1878,z,0,1.3867,,[],[],[],[],[],[],[],175.1879,177.1871,177.1871,177.1873,[],[],[],[],[],[],[],,177.1874,177.1875,-0.087382813,-0.36499566,0,0,0,,0,23,23,89,1,4,word,CAPACITY,cursive,capacity_c.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,177.1886,177.3877,177.3877,177.8873,,,,,,,,,,,,,,0.9142,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,25,0,177.8878,178.8042,z,1,0.9142,,[],[],[],[],[],[],[],178.8043,180.8045,180.8046,180.8048,[],[],[],[],[],[],[],,180.8049,180.805,-0.087382813,-0.36499566,0,0,0,,0,24,24,22,1,4,RL,linedal,cursive,linedal_c.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,180.8064,181.0043,181.0044,181.5044,,,,,,,,,,,,,,0.9562,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,26,0,181.5049,182.471,z,1,0.9562,,[],[],[],[],[],[],[],182.4711,184.4709,184.4709,184.4713,[],[],[],[],[],[],[],,184.4713,184.4714,-0.087382813,-0.36499566,0,0,0,,0,25,25,1,1,4,RL,afaneur,cursive,afaneur_c.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,184.4726,184.6708,184.6709,185.1703,,,,,,,,,,,,,,1.9854,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,27,0,185.1709,187.1705,z,1,1.9854,,[],[],[],[],[],[],[],187.1706,189.171,189.1711,189.1713,[],[],[],[],[],[],[],,189.1715,189.1715,-0.087382813,-0.36499566,0,0,0,,0,26,26,46,1,4,RL,skofen,cursive,skofen_c.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,189.1728,189.371,189.3711,189.871,,,,,,,,,,,,,,0.8464,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,28,0,189.8717,190.721,z,1,0.8464,,[],[],[],[],[],[],[],190.721,192.7203,192.7204,192.7206,[],[],[],[],[],[],[],,192.7207,192.7208,-0.087382813,-0.36499566,0,0,0,,0,27,27,67,1,4,TL,polupar,print,polupar_p.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,192.7219,192.921,192.9211,193.4209,,,,,,,,,,,,,,0.9135,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,29,0,193.4215,194.3376,m,0,0.9135,,[],[],[],[],[],[],[],194.3377,196.3376,196.3377,196.3378,[],[],[],[],[],[],[],,196.3379,196.3381,-0.087382813,-0.36499566,0,0,0,,0,28,28,72,1,4,TL,relugar,cursive,relugar_c.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,196.3394,196.5375,196.5375,197.0365,,,,,,,,,,,,,,1.2364,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,30,0,197.037,198.2873,z,1,1.2364,,[],[],[],[],[],[],[],198.2873,200.2877,200.2877,200.2879,[],[],[],[],[],[],[],,200.288,200.2881,-0.087382813,-0.36499566,0,0,0,,0,29,29,21,1,4,RL,insibate,print,insibate_p.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,200.2896,200.4876,200.4877,200.9866,,,,,,,,,,,,,,0.7541,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,31,1,200.987,201.7534,m,1,0.7541,,[],[],[],[],[],[],[],201.7535,203.7534,203.7534,206.2545,[],[],[],[],[],[],[],z,206.2546,206.2548,-0.087382813,-0.36499566,0,0,0,,0,30,30,145,1,4,word,RESUME,print,resume_p.png,2.4917,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,206.2562,206.4532,206.4532,206.9542,,,,,,,,,,,,,,2.7196,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,32,0,206.9548,209.6876,m,1,2.7196,,[],[],[],[],[],[],[],209.6877,211.6876,211.6876,211.6879,[],[],[],[],[],[],[],,211.6879,211.6881,-0.087382813,-0.36499566,0,0,0,,0,31,31,95,1,4,word,COMEDY,print,comedy_p.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,211.6894,211.887,211.8871,212.3865,,,,,,,,,,,,,,1.9705,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,33,0,212.387,214.371,z,1,1.9705,,[],[],[],[],[],[],[],214.3711,216.3709,216.371,216.3711,[],[],[],[],[],[],[],,216.3711,216.3712,-0.087382813,-0.36499566,0,0,0,,0,32,32,71,1,4,TL,racidal,print,racidal_p.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,216.3724,216.5709,216.5709,217.0709,,,,,,,,,,,,,,1.0187,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,34,0,217.0714,218.1033,z,0,1.0187,,[],[],[],[],[],[],[],218.1034,220.1033,220.1033,220.1034,[],[],[],[],[],[],[],,220.1034,220.1035,-0.087382813,-0.36499566,0,0,0,,0,33,33,102,1,4,word,DENSITY,cursive,density_c.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,220.1045,220.3033,220.3033,220.8042,,,,,,,,,,,,,,0.8857,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,35,0,220.8047,221.7034,m,1,0.8857,,[],[],[],[],[],[],[],221.7035,223.7035,223.7035,223.7037,[],[],[],[],[],[],[],,223.7038,223.7039,-0.087382813,-0.36499566,0,0,0,,0,34,34,127,1,4,word,ORIGINAL,print,original_p.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,223.7053,223.9041,223.9042,224.4041,,,,,,,,,,,,,,0.8865,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,36,0,224.4047,225.3043,z,1,0.8865,,[],[],[],[],[],[],[],225.3044,227.3042,227.3042,227.3043,[],[],[],[],[],[],[],,227.3044,227.3045,-0.087382813,-0.36499566,0,0,0,,0,35,35,34,1,4,RL,posity,cursive,posity_c.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,227.3058,227.5032,227.5032,228.0042,,,,,,,,,,,,,,1.2554,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,37,0,228.0047,229.2709,z,1,1.2554,,[],[],[],[],[],[],[],229.271,231.2699,231.2699,231.2699,[],[],[],[],[],[],[],,231.27,231.2701,-0.087382813,-0.36499566,0,0,0,,0,36,36,13,1,4,RL,crisival,cursive,crisival_c.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,231.2712,231.471,231.4711,231.971,,,,,,,,,,,,,,0.8526,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,38,0,231.9716,232.8376,z,1,0.8526,,[],[],[],[],[],[],[],232.8377,234.8375,234.8376,234.8377,[],[],[],[],[],[],[],,234.8377,234.8378,-0.087382813,-0.36499566,0,0,0,,0,37,37,79,1,4,TL,tritube,print,tritube_p.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,234.8392,235.0376,235.0376,235.5373,,,,,,,,,,,,,,2.0822,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,39,0,235.5379,237.6211,z,0,2.0822,,[],[],[],[],[],[],[],237.6212,239.6208,239.6209,239.6211,[],[],[],[],[],[],[],,239.6211,239.6212,-0.087382813,-0.36499566,0,0,0,,0,38,38,99,1,4,word,DEBATE,cursive,debate_c.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,239.6225,239.8209,239.8209,240.3204,,,,,,,,,,,,,,2.2866,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,40,0,240.3209,242.6205,z,1,2.2866,,[],[],[],[],[],[],[],242.6205,244.6208,244.621,244.6212,[],[],[],[],[],[],[],,244.6213,244.6213,-0.087382813,-0.36499566,0,0,0,,0,39,39,59,1,4,TL,fornute,cursive,fornute_c.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,244.6225,244.8209,244.8209,245.3209,,,,,,,,,,,,,,1.6912,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,41,0,245.3214,247.0209,z,1,1.6912,,[],[],[],[],[],[],[],247.021,249.021,249.021,249.0213,[],[],[],[],[],[],[],,249.0213,249.0216,-0.087382813,-0.36499566,0,0,0,,0,40,40,54,1,4,TL,codemy,print,codemy_p.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,249.0228,249.2208,249.2209,249.7208,,,,,,,,,,,,,,0.9408,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,42,0,249.7213,250.6711,z,1,0.9408,,[],[],[],[],[],[],[],250.6712,252.6698,252.6698,252.67,[],[],[],[],[],[],[],,252.6701,252.6702,-0.087382813,-0.36499566,0,0,0,,0,41,41,26,1,4,RL,mesibine,cursive,mesibine_c.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,252.6715,252.8709,252.8709,253.3709,,,,,,,,,,,,,,1.1327,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,43,0,253.3713,254.5049,m,1,1.1327,,[],[],[],[],[],[],[],254.505,256.5045,256.5045,256.5047,[],[],[],[],[],[],[],,256.5048,256.5049,-0.087382813,-0.36499566,0,0,0,,0,42,42,159,1,4,word,VETERAN,cursive,veteran_c.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,256.5063,256.7032,256.7032,257.2039,,,,,,,,,,,,,,1.1975,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,44,0,257.2044,258.4032,m,1,1.1975,,[],[],[],[],[],[],[],258.4033,260.4042,260.4042,260.4044,[],[],[],[],[],[],[],,260.4044,260.4045,-0.087382813,-0.36499566,0,0,0,,0,43,43,85,1,4,word,BENEFIT,cursive,benefit_c.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,260.4059,260.6032,260.6032,261.1032,,,,,,,,,,,,,,0.7416,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,45,0,261.1035,261.8544,m,1,0.7416,,[],[],[],[],[],[],[],261.8544,263.8535,263.8535,263.8537,[],[],[],[],[],[],[],,263.8537,263.8538,-0.087382813,-0.36499566,0,0,0,,0,44,44,111,1,4,word,INDICATE,print,indicate_p.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,263.8551,264.0541,264.0542,264.5542,,,,,,,,,,,,,,0.652,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,46,0,264.5545,265.2199,m,1,0.652,,[],[],[],[],[],[],[],265.2199,267.2198,267.2198,267.22,[],[],[],[],[],[],[],,267.22,267.2201,-0.087382813,-0.36499566,0,0,0,,0,45,45,103,1,4,word,DISPUTE,print,dispute_p.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,267.221,267.4198,267.4199,267.9198,,,,,,,,,,,,,,0.8212,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,47,0,267.9202,268.7542,z,1,0.8212,,[],[],[],[],[],[],[],268.7543,270.7541,270.7542,270.7543,[],[],[],[],[],[],[],,270.7544,270.7545,-0.087382813,-0.36499566,0,0,0,,0,46,46,14,1,4,RL,delahe,cursive,delahe_c.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,270.7558,270.9531,270.9531,271.4531,,,,,,,,,,,,,,1.0581,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,48,0,271.4535,272.5209,z,1,1.0581,,[],[],[],[],[],[],[],272.5211,274.521,274.521,274.5212,[],[],[],[],[],[],[],,274.5213,274.5214,-0.087382813,-0.36499566,0,0,0,,0,47,47,16,1,4,RL,desifate,cursive,desifate_c.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,274.5228,274.7207,274.7207,275.2204,,,,,,,,,,,,,,0.933,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,49,0,275.2209,276.1546,z,1,0.933,,[],[],[],[],[],[],[],276.1548,278.1542,278.1544,278.1546,[],[],[],[],[],[],[],,278.1547,278.1547,-0.087382813,-0.36499566,0,0,0,,0,48,48,78,1,4,TL,stragety,print,stragety_p.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,278.1564,278.3531,278.3532,278.8537,,,,,,,,,,,,,,0.6529,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,50,0,278.8542,279.5209,m,1,0.6529,,[],[],[],[],[],[],[],279.521,281.5206,281.5207,281.5209,[],[],[],[],[],[],[],,281.5209,281.521,-0.087382813,-0.36499566,0,0,0,,0,49,49,88,1,4,word,CAMERA,print,camera_p.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,281.522,281.7208,281.7209,282.22,,,,,,,,,,,,,,0.8524,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,51,0,282.2205,283.0878,z,1,0.8524,,[],[],[],[],[],[],[],283.088,285.0874,285.0874,285.0875,[],[],[],[],[],[],[],,285.0875,285.0876,-0.087382813,-0.36499566,0,0,0,,0,50,50,28,1,4,RL,mifikary,print,mifikary_p.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,285.0887,285.2875,285.2876,285.7867,,,,,,,,,,,,,,0.7199,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,52,0,285.7872,286.5208,z,1,0.7199,,[],[],[],[],[],[],[],286.5209,288.5208,288.5208,288.521,[],[],[],[],[],[],[],,288.5211,288.5211,-0.087382813,-0.36499566,0,0,0,,0,51,51,5,1,4,RL,bebine,print,bebine_p.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,288.5224,288.7208,288.7208,289.2207,,,,,,,,,,,,,,0.9218,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,53,0,289.2213,290.1533,m,1,0.9218,,[],[],[],[],[],[],[],290.1534,292.1541,292.1541,292.1543,[],[],[],[],[],[],[],,292.1544,292.1546,-0.087382813,-0.36499566,0,0,0,,0,52,52,119,1,4,word,MEMORY,print,memory_p.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,292.1558,292.3542,292.3542,292.8531,,,,,,,,,,,,,,0.8037,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,54,0,292.8537,293.6708,m,1,0.8037,,[],[],[],[],[],[],[],293.6709,295.6702,295.6703,295.6704,[],[],[],[],[],[],[],,295.6705,295.6706,-0.087382813,-0.36499566,0,0,0,,0,53,53,120,1,4,word,MILITARY,print,military_p.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,295.6717,295.8708,295.8708,296.3708,,,,,,,,,,,,,,0.7154,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,55,0,296.3712,297.0874,z,0,0.7154,,[],[],[],[],[],[],[],297.0874,299.0874,299.0875,299.0876,[],[],[],[],[],[],[],,299.0876,299.0877,-0.087382813,-0.36499566,0,0,0,,0,54,54,114,1,4,word,LOCATE,cursive,locate_c.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,299.0888,299.2875,299.2876,299.7874,,,,,,,,,,,,,,3.4733,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,56,1,299.7879,303.2709,m,0,3.4733,,[],[],[],[],[],[],[],303.271,305.2707,305.2708,305.9375,[],[],[],[],[],[],[],z,305.9375,305.9376,-0.087382813,-0.36499566,0,0,0,,0,55,55,30,1,4,RL,nunewical,cursive,nunewical_c.png,0.6537,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,305.9388,306.1374,306.1374,306.6374,,,,,,,,,,,,,,0.9197,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,57,0,306.6381,307.5709,m,1,0.9197,,[],[],[],[],[],[],[],307.5709,309.5705,309.5705,309.5706,[],[],[],[],[],[],[],,309.5707,309.5708,-0.087382813,-0.36499566,0,0,0,,0,56,56,134,1,4,word,QUALIFY,print,qualify_p.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,309.5714,309.771,309.771,310.2708,,,,,,,,,,,,,,0.8157,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,58,0,310.2713,311.0878,z,1,0.8157,,[],[],[],[],[],[],[],311.0878,313.0875,313.0875,313.0877,[],[],[],[],[],[],[],,313.0877,313.0879,-0.087382813,-0.36499566,0,0,0,,0,57,57,8,1,4,RL,casagity,cursive,casagity_c.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,313.089,313.2876,313.2877,313.7875,,,,,,,,,,,,,,0.656,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,59,0,313.7881,314.4533,m,1,0.656,,[],[],[],[],[],[],[],314.4534,316.4541,316.4541,316.4543,[],[],[],[],[],[],[],,316.4543,316.4544,-0.087382813,-0.36499566,0,0,0,,0,58,58,140,1,4,word,RELATIVE,print,relative_p.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,316.4555,316.6536,316.6536,317.1541,,,,,,,,,,,,,,0.5314,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,60,0,317.1547,317.6874,z,1,0.5314,,[],[],[],[],[],[],[],317.6874,319.6874,319.6874,319.6876,[],[],[],[],[],[],[],,319.6876,319.6877,-0.087382813,-0.36499566,0,0,0,,0,59,59,27,1,4,RL,menowy,print,menowy_p.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,319.6888,319.8874,319.8874,320.3864,,,,,,,,,,,,,,0.5036,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,61,0,320.387,320.9041,m,1,0.5036,,[],[],[],[],[],[],[],320.9042,322.9041,322.9041,322.9043,[],[],[],[],[],[],[],,322.9044,322.9045,-0.087382813,-0.36499566,0,0,0,,0,60,60,122,1,4,word,MOBILE,print,mobile_p.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,322.9056,323.1041,323.1042,323.6041,,,,,,,,,,,,,,0.9895,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,62,0,323.6046,324.6042,m,1,0.9895,,[],[],[],[],[],[],[],324.6042,326.6037,326.6038,326.604,[],[],[],[],[],[],[],,326.604,326.6041,-0.087382813,-0.36499566,0,0,0,,0,61,61,116,1,4,word,MARGINAL,cursive,marginal_c.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,326.6053,326.8039,326.804,327.3041,,,,,,,,,,,,,,0.6654,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,63,1,327.3046,327.9711,m,1,0.6654,,[],[],[],[],[],[],[],327.9712,329.9707,329.9707,330.5041,[],[],[],[],[],[],[],z,330.5042,330.5043,-0.087382813,-0.36499566,0,0,0,,0,62,62,151,1,4,word,SPECIFIC,cursive,specific_c.png,0.5201,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,330.5055,330.704,330.7041,331.204,,,,,,,,,,,,,,1.2161,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,64,1,331.2045,332.4216,m,1,1.2161,,[],[],[],[],[],[],[],332.4216,334.4208,334.4209,335.7031,[],[],[],[],[],[],[],z,335.7032,335.7032,-0.087382813,-0.36499566,0,0,0,,0,63,63,109,1,4,word,GRATEFUL,print,grateful_p.png,1.2697,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,335.7042,335.9032,335.9032,336.403,,,,,,,,,,,,,,1.0324,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,65,0,336.4034,337.4374,m,1,1.0324,,[],[],[],[],[],[],[],337.4375,339.4375,339.4375,339.4376,[],[],[],[],[],[],[],,339.4378,339.4378,-0.087382813,-0.36499566,0,0,0,,0,64,64,144,1,4,word,RESIDENT,cursive,resident_c.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,339.4394,339.6365,339.6365,340.1363,,,,,,,,,,,,,,0.8244,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,66,0,340.1368,340.9708,m,1,0.8244,,[],[],[],[],[],[],[],340.971,342.9697,342.9697,342.9698,[],[],[],[],[],[],[],,342.9699,342.97,-0.087382813,-0.36499566,0,0,0,,0,65,65,82,1,4,word,AMATEUR,cursive,amateur_c.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,342.9712,343.1707,343.1707,343.6708,,,,,,,,,,,,,,0.9515,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,67,0,343.6713,344.6365,z,1,0.9515,,[],[],[],[],[],[],[],344.6366,346.6374,346.6374,346.6376,[],[],[],[],[],[],[],,346.6377,346.6378,-0.087382813,-0.36499566,0,0,0,,0,66,66,50,1,4,RL,vecelan,cursive,vecelan_c.png,,,,,
,,,,31806,001,2025-12-04_16h47.25.744,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,346.6392,346.8374,346.8374,347.3363,,,,,,,,,,,,,,0.6823,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,68,0,347.3368,348.0206,m,1,0.6823,,[],[],[],[],[],[],[],348.0207,350.0208,350.0209,350.0211,[],[],[],[],[],[],[],,350.0212,350.0214,-0.087382813,-0.36499566,0,0,0,,0,67,67,118,1,4,word,MEDICINE,cursive,medicine_c.png,,,,,
