counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,key_resp_probe.rt,key_resp_probe.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list2_trials.thisRepN,list2_trials.thisTrialN,list2_trials.thisN,list2_trials.thisIndex,list2_trials.ran,list_id,item_type,string,font,stim_file,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,150.456,150.6536,150.6536,151.1518,,,,,,,,,,,,,,0.5982,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,22,0,151.152,151.7518,m,1,0.5982,,[],[],[],[],[],[],[],151.7519,153.751,153.751,153.7512,[],[],[],[],[],[],[],,,,153.7513,153.7513,0.351766801,-0.260676491,0,0,0,,0,21,21,104,1,2,word,DOMINANT,print,dominant_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,153.7522,153.95,153.9501,154.4499,,,,,,,,,,,,,,1.1059,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,23,0,154.4502,155.5662,z,1,1.1059,,[],[],[],[],[],[],[],155.5662,157.5655,157.5655,157.5656,[],[],[],[],[],[],[],,,,157.5657,157.5658,0.351766801,-0.260676491,0,0,0,,0,22,22,28,1,2,RL,revune,cursive,revune_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,157.5669,157.7648,157.7648,158.264,,,,,,,,,,,,,,0.7273,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,24,0,158.2645,158.997,z,1,0.7273,,[],[],[],[],[],[],[],158.997,160.9971,160.9971,160.9974,[],[],[],[],[],[],[],,,,160.9974,160.9975,0.351766801,-0.260676491,0,0,0,,0,23,23,8,1,2,RL,desifate,print,desifate_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,160.9993,161.1963,161.1964,161.6957,,,,,,,,,,,,,,0.8128,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,25,0,161.6961,162.5115,z,1,0.8128,,[],[],[],[],[],[],[],162.5116,164.5112,164.5113,164.5114,[],[],[],[],[],[],[],,,,164.5115,164.5116,0.351766801,-0.260676491,0,0,0,,0,24,24,4,1,2,RL,cenesony,print,cenesony_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,164.5125,164.7111,164.7111,165.2108,,,,,,,,,,,,,,1.0081,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,26,0,165.2113,166.2253,m,1,1.0081,,[],[],[],[],[],[],[],166.2253,168.2249,168.2249,168.2252,[],[],[],[],[],[],[],,,,168.2252,168.2253,0.351766801,-0.260676491,0,0,0,,0,25,25,92,1,2,word,CATEGORY,print,category_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,168.2267,168.4248,168.425,168.9243,,,,,,,,,,,,,,1.4411,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,27,0,168.9247,170.3726,m,1,1.4411,,[],[],[],[],[],[],[],170.3727,172.3719,172.372,172.3722,[],[],[],[],[],[],[],,,,172.3724,172.3725,0.351766801,-0.260676491,0,0,0,,0,26,26,139,1,2,word,REGULAR,cursive,regular_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,172.3735,172.5721,172.5722,173.0716,,,,,,,,,,,,,,1.1887,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,28,0,173.0718,174.2705,m,0,1.1887,,[],[],[],[],[],[],[],174.2706,176.2688,176.2688,176.2689,[],[],[],[],[],[],[],,,,176.269,176.2691,0.351766801,-0.260676491,0,0,0,,0,27,27,61,1,2,TL,nuremical,cursive,nuremical_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,176.2701,176.4692,176.4692,176.9687,,,,,,,,,,,,,,1.3248,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,29,1,176.9692,178.3013,z,1,1.3248,,[],[],[],[],[],[],[],178.3013,180.3006,180.3007,181.582,[],[],[],[],[],[],[],z,1.2798,,181.5821,181.5821,0.351766801,-0.260676491,0,0,0,,0,28,28,19,1,2,RL,monebate,cursive,monebate_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,181.5831,181.7819,181.7819,182.2814,,,,,,,,,,,,,,1.0644,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,30,0,182.2819,183.3472,m,1,1.0644,,[],[],[],[],[],[],[],183.3473,185.3465,185.3465,185.3467,[],[],[],[],[],[],[],,,,185.3467,185.3469,0.351766801,-0.260676491,0,0,0,,0,29,29,147,1,2,word,ROMANTIC,print,romantic_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,185.3482,185.5466,185.5466,186.0461,,,,,,,,,,,,,,0.914,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,31,0,186.0464,186.9615,z,1,0.914,,[],[],[],[],[],[],[],186.9615,188.9617,188.9618,188.962,[],[],[],[],[],[],[],,,,188.9623,188.9624,0.351766801,-0.260676491,0,0,0,,0,30,30,58,1,2,TL,mitilary,cursive,mitilary_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,188.9637,189.1615,189.1615,189.6612,,,,,,,,,,,,,,0.8751,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,32,0,189.6621,190.5435,z,1,0.8751,,[],[],[],[],[],[],[],190.5435,192.5424,192.5426,192.5429,[],[],[],[],[],[],[],,,,192.543,192.5432,0.351766801,-0.260676491,0,0,0,,0,31,31,22,1,2,RL,posity,print,posity_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,192.5443,192.7421,192.7421,193.2411,,,,,,,,,,,,,,0.6903,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,33,1,193.2414,193.9404,m,1,0.6903,,[],[],[],[],[],[],[],193.9404,195.9393,195.9393,197.5386,[],[],[],[],[],[],[],z,1.5925,,197.5387,197.5388,0.351766801,-0.260676491,0,0,0,,0,32,32,98,1,2,word,CRIMINAL,cursive,criminal_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,197.5397,197.7384,197.7384,198.2387,,,,,,,,,,,,,,0.7749,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,34,0,198.2392,199.0207,m,1,0.7749,,[],[],[],[],[],[],[],199.0208,201.0191,201.0191,201.0191,[],[],[],[],[],[],[],,,,201.0192,201.0192,0.351766801,-0.260676491,0,0,0,,0,33,33,101,1,2,word,DELICATE,print,delicate_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,201.02,201.2203,201.2204,201.7193,,,,,,,,,,,,,,0.6036,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,35,0,201.7196,202.3357,m,1,0.6036,,[],[],[],[],[],[],[],202.3358,204.3336,204.3336,204.3337,[],[],[],[],[],[],[],,,,204.3337,204.3338,0.351766801,-0.260676491,0,0,0,,0,34,34,99,1,2,word,DEBATE,print,debate_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,204.3345,204.5344,204.5344,205.0343,,,,,,,,,,,,,,0.644,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,36,0,205.035,205.6828,z,1,0.644,,[],[],[],[],[],[],[],205.6829,207.6816,207.6817,207.6819,[],[],[],[],[],[],[],,,,207.682,207.6821,0.351766801,-0.260676491,0,0,0,,0,35,35,17,1,2,RL,macise,cursive,macise_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,207.6835,207.8819,207.882,208.381,,,,,,,,,,,,,,0.6276,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,37,1,208.3814,209.0138,z,1,0.6276,,[],[],[],[],[],[],[],209.0139,211.0133,211.0134,212.7277,[],[],[],[],[],[],[],z,1.7084,,212.7277,212.7278,0.351766801,-0.260676491,0,0,0,,0,36,36,59,1,2,TL,miskate,cursive,miskate_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,212.7285,212.9288,212.9288,213.4285,,,,,,,,,,,,,,2.4729,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,38,0,213.4289,215.909,z,1,2.4729,,[],[],[],[],[],[],[],215.909,217.9087,217.9087,217.9089,[],[],[],[],[],[],[],,,,217.9089,217.909,0.351766801,-0.260676491,0,0,0,,0,37,37,65,1,2,TL,polupar,cursive,polupar_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,217.9102,218.1092,218.1093,218.6082,,,,,,,,,,,,,,0.8033,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,39,0,218.6091,219.4235,m,0,0.8033,,[],[],[],[],[],[],[],219.4236,221.4231,221.4231,221.4232,[],[],[],[],[],[],[],,,,221.4232,221.4233,0.351766801,-0.260676491,0,0,0,,0,38,38,13,1,2,RL,helicage,print,helicage_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,221.424,221.6229,221.6229,222.1221,,,,,,,,,,,,,,1.0722,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,40,0,222.1224,223.204,m,1,1.0722,,[],[],[],[],[],[],[],223.204,225.2034,225.2034,225.2035,[],[],[],[],[],[],[],,,,225.2036,225.2037,0.351766801,-0.260676491,0,0,0,,0,39,39,132,1,2,word,PROPOSAL,cursive,proposal_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,225.2045,225.4031,225.4032,225.903,,,,,,,,,,,,,,1.5246,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,41,1,225.9033,227.4349,z,1,1.5246,,[],[],[],[],[],[],[],227.4349,229.4341,229.4341,230.5334,[],[],[],[],[],[],[],z,1.091,,230.5334,230.5334,0.351766801,-0.260676491,0,0,0,,0,40,40,7,1,2,RL,cocewage,cursive,cocewage_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,230.5342,230.733,230.7331,231.233,,,,,,,,,,,,,,2.4789,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,42,0,231.2336,233.714,z,1,2.4789,,[],[],[],[],[],[],[],233.714,235.7131,235.7131,235.7134,[],[],[],[],[],[],[],,,,235.7134,235.7135,0.351766801,-0.260676491,0,0,0,,0,41,41,37,1,2,TL,adacemy,cursive,adacemy_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,235.7143,235.9139,235.9139,236.4123,,,,,,,,,,,,,,0.725,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,43,0,236.4129,237.1462,z,1,0.725,,[],[],[],[],[],[],[],237.1463,239.1446,239.1446,239.1448,[],[],[],[],[],[],[],,,,239.1448,239.1449,0.351766801,-0.260676491,0,0,0,,0,42,42,16,1,2,RL,losipal,print,losipal_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,239.146,239.3443,239.3443,239.8442,,,,,,,,,,,,,,0.8246,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,44,0,239.8445,240.6768,z,1,0.8246,,[],[],[],[],[],[],[],240.6769,242.6759,242.676,242.6761,[],[],[],[],[],[],[],,,,242.6762,242.6764,0.351766801,-0.260676491,0,0,0,,0,43,43,15,1,2,RL,linedal,print,linedal_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,242.6776,242.8758,242.8758,243.3755,,,,,,,,,,,,,,0.6138,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,45,0,243.376,243.9904,m,1,0.6138,,[],[],[],[],[],[],[],243.9905,245.9901,245.9901,245.9903,[],[],[],[],[],[],[],,,,245.9903,245.9904,0.351766801,-0.260676491,0,0,0,,0,44,44,149,1,2,word,SENATOR,print,senator_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,245.9913,246.1896,246.1896,246.6889,,,,,,,,,,,,,,0.6422,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,46,0,246.6893,247.3384,z,0,0.6422,,[],[],[],[],[],[],[],247.3384,249.337,249.337,249.3371,[],[],[],[],[],[],[],,,,249.3371,249.3372,0.081167611,0.515169655,0,0,0,,0,45,45,134,1,2,word,QUALIFY,cursive,qualify_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,249.338,249.5381,249.5382,250.0528,,,,,,,,,,,,,,210.3326,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,47,0,250.0532,460.3972,m,1,210.3326,,[],[],[],[],[],[],[],460.3973,462.396,462.396,462.3962,[],[],[],[],[],[],[],,,,462.3962,462.3962,0.457459376,-0.195564204,0,0,0,,0,46,46,86,1,2,word,BESIDE,cursive,beside_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,462.397,462.596,462.596,463.0953,,,,,,,,,,,,,,1.7922,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,48,0,463.0956,464.8942,z,1,1.7922,,[],[],[],[],[],[],[],464.8942,466.8927,466.8927,466.8929,[],[],[],[],[],[],[],,,,466.893,466.8931,0.457459376,-0.195564204,0,0,0,,0,47,47,1,1,2,RL,caleberia,print,caleberia_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,466.8939,467.0939,467.0939,467.5931,,,,,,,,,,,,,,3.0747,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,49,1,467.5938,470.6743,z,1,3.0747,,[],[],[],[],[],[],[],470.6743,472.6735,472.6735,474.2882,[],[],[],[],[],[],[],z,1.6096,,474.2882,474.2883,0.457459376,-0.195564204,0,0,0,,0,48,48,5,1,2,RL,clisimal,cursive,clisimal_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,474.289,474.4889,474.4889,474.9882,,,,,,,,,,,,,,2.0807,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,50,0,474.9887,477.0698,m,1,2.0807,,[],[],[],[],[],[],[],477.0698,479.0693,479.0694,479.0695,[],[],[],[],[],[],[],,,,479.0696,479.0698,0.457459376,-0.195564204,0,0,0,,0,49,49,158,1,2,word,VELOCITY,print,velocity_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,479.0712,479.2677,479.2677,479.7674,,,,,,,,,,,,,,3.4562,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,51,0,479.7679,483.2319,z,0,3.4562,,[],[],[],[],[],[],[],483.2319,485.2311,485.2312,485.2314,[],[],[],[],[],[],[],,,,485.2314,485.2316,0.457459376,-0.195564204,0,0,0,,0,50,50,117,1,2,word,MARINE,cursive,marine_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,485.2332,485.4312,485.4312,485.9313,,,,,,,,,,,,,,1.8743,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,52,0,485.9318,487.8129,m,1,1.8743,,[],[],[],[],[],[],[],487.813,489.8112,489.8112,489.8116,[],[],[],[],[],[],[],,,,489.8116,489.8117,0.457459376,-0.195564204,0,0,0,,0,51,51,133,1,2,word,PROVIDE,cursive,provide_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,489.8128,490.011,490.011,490.5107,,,,,,,,,,,,,,1.4412,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,53,0,490.511,491.9596,m,1,1.4412,,[],[],[],[],[],[],[],491.9596,493.9582,493.9582,493.9583,[],[],[],[],[],[],[],,,,493.9584,493.9584,0.457459376,-0.195564204,0,0,0,,0,52,52,88,1,2,word,CAMERA,print,camera_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,493.9594,494.1585,494.1586,494.6586,,,,,,,,,,,,,,0.8919,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,54,0,494.6594,495.5572,m,1,0.8919,,[],[],[],[],[],[],[],495.5573,497.5561,497.5561,497.5563,[],[],[],[],[],[],[],,,,497.5563,497.5564,0.457459376,-0.195564204,0,0,0,,0,53,53,151,1,2,word,SPECIFIC,print,specific_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,497.5575,497.7556,497.7556,498.2555,,,,,,,,,,,,,,1.3791,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,55,0,498.2561,499.6385,z,1,1.3791,,[],[],[],[],[],[],[],499.6385,501.6363,501.6363,501.6364,[],[],[],[],[],[],[],,,,501.6364,501.6364,0.457459376,-0.195564204,0,0,0,,0,54,54,78,1,2,TL,stogare,print,stogare_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,501.637,501.8369,501.8369,502.3356,,,,,,,,,,,,,,2.9584,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,56,0,502.3359,505.3016,z,1,2.9584,,[],[],[],[],[],[],[],505.3017,507.2989,507.299,507.2991,[],[],[],[],[],[],[],,,,507.2991,507.2991,0.814229388,0.453132981,0,0,0,,0,55,55,70,1,2,TL,retalive,print,retalive_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,507.2998,507.4994,507.4994,507.9994,,,,,,,,,,,,,,1.6427,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,57,0,507.9997,509.648,z,1,1.6427,,[],[],[],[],[],[],[],509.648,511.6472,511.6473,511.6474,[],[],[],[],[],[],[],,,,511.6475,511.6476,0.814229388,0.453132981,0,0,0,,0,56,56,29,1,2,RL,samite,cursive,samite_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,511.6487,511.847,511.847,512.3467,,,,,,,,,,,,,,1.1913,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,58,0,512.3472,513.5452,m,1,1.1913,,[],[],[],[],[],[],[],513.5453,515.5446,515.5446,515.5448,[],[],[],[],[],[],[],,,,515.5449,515.5451,0.814229388,0.453132981,0,0,0,,0,57,57,110,1,2,word,HERITAGE,print,heritage_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,515.5464,515.7452,515.7452,516.2437,,,,,,,,,,,,,,1.7445,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,59,1,516.2445,517.9924,z,1,1.7445,,[],[],[],[],[],[],[],517.9925,519.9907,519.9907,522.7895,[],[],[],[],[],[],[],m,2.7932,,522.7896,522.7897,0.727252883,0.130167013,0,0,0,,0,58,58,25,1,2,RL,rabigly,print,rabigly_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,522.7906,522.9897,522.9898,523.4898,,,,,,,,,,,,,,3.2266,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,60,0,523.4906,526.7199,m,1,3.2266,,[],[],[],[],[],[],[],526.7201,528.7182,528.7182,528.7183,[],[],[],[],[],[],[],,,,528.7183,528.7184,0.95715121,0.569687967,0,0,0,,0,59,59,108,1,2,word,FORTUNE,print,fortune_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,528.719,528.9186,528.9187,529.4181,,,,,,,,,,,,,,1.821,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,61,0,529.4186,531.2506,m,1,1.821,,[],[],[],[],[],[],[],531.2508,533.2497,533.2498,533.25,[],[],[],[],[],[],[],,,,533.2501,533.2501,0.95715121,0.569687967,0,0,0,,0,60,60,82,1,2,word,AMATEUR,cursive,amateur_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,533.2515,533.4491,533.4491,533.9486,,,,,,,,,,,,,,2.0808,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,62,1,533.9492,536.0311,m,1,2.0808,,[],[],[],[],[],[],[],536.0312,538.0293,538.0293,539.3281,[],[],[],[],[],[],[],m,1.2938,,539.3282,539.3283,0.95715121,0.569687967,0,0,0,,0,61,61,115,1,2,word,LOGICAL,print,logical_p.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,539.3291,539.5287,539.5287,540.0287,,,,,,,,,,,,,,2.2887,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,63,0,540.0293,542.3262,z,1,2.2887,,[],[],[],[],[],[],[],542.3262,544.3249,544.3249,544.3251,[],[],[],[],[],[],[],,,,544.3251,544.3252,0.95715121,0.569687967,0,0,0,,0,62,62,24,1,2,RL,rasibal,cursive,rasibal_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,544.3262,544.5247,544.5247,545.0251,,,,,,,,,,,,,,2.6085,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,64,0,545.0257,547.6392,z,0,2.6085,,[],[],[],[],[],[],[],547.6393,549.638,549.6381,549.6382,[],[],[],[],[],[],[],,,,549.6382,549.6384,0.95715121,0.569687967,0,0,0,,0,63,63,121,1,2,word,MISTAKE,cursive,mistake_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,549.6395,549.8385,549.8386,550.338,,,,,,,,,,,,,,2.9898,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,65,0,550.3383,553.3359,z,0,2.9898,,[],[],[],[],[],[],[],553.3359,555.3355,555.3356,555.3358,[],[],[],[],[],[],[],,,,555.3362,555.3363,0.95715121,0.569687967,0,0,0,,0,64,64,138,1,2,word,REFUSAL,cursive,refusal_c.png,,,,
,,,,29644,001,2025-10-17_13h46.12.711,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,,,555.3379,555.5354,555.5355,556.0344,,,,,,,,,,,,,,0.9289,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,66,0,556.0351,556.9672,m,1,0.9289,,[],[],[],[],[],[],[],556.9673,558.9655,558.9656,558.9657,[],[],[],[],[],[],[],,,,558.9657,558.9658,0.95715121,0.569687967,0,0,0,,0,65,65,153,1,2,word,STOLEN,print,stolen_p.png,,,,
